 1952    .    .  0.2 .
 1953    .    .  0.5 .
 1954    .    .  9.5 .
 1955    .    .  8.5 .
 1956    .    .  7.0 .
 1957    .    .  8.8 .
 1958    .    . 18.5 .
 1959    . 0.90 17.5 .
 1960    . 1.14 22.5 .
 1961    . 1.54 24.0 .
 1962 0.74 1.25 35.0 .
 1963 0.73 1.24 30.5 .
 1964 0.74 1.29 22.5 .
 1965 0.81 1.36 24.5 .
 1966 0.90 1.28 32.5 .
 1967 0.96 1.32 40.7 .
 1968 1.04 1.30 29.0 .
 1969 1.13 1.24 24.6 .
 1970 1.20 1.28 31.5 .
 1971 1.26 1.60 34.0 .
 1972 1.30 1.21 34.5 .
 1973 1.32 1.16 38.0 .
 1974 1.35 0.84 32.0 .
 1975 1.37 0.91 28.2 .
 1976 1.38 1.28 28.2 .
 1977 1.35 0.15 37.8 .
 1978 1.30 0.91 36.5 .
 1979 1.26 0.86 27.0 .
 1980 1.18 0.77 40.1 .
 1981 1.10 0.65 35.5 .
 1982 1.02 0.49 32.5 .
 1983 0.95 0.75 25.5 .
 1984 0.90 0.90 25.5 .
 1985 0.83 0.94 34.0 .
 1986 0.78 0.87 39.4 .
 1987 0.76 0.60 32.0 .
 1988 0.75 0.93 40.1 .
 1989 0.75 0.95 52.5 .
 1990 0.70 0.50 35.0 .
 1991 0.71    . 28.5 .
 1992 0.74    . 33.5 .
 1993 0.69    . 31.5 .
 1994    .    . 35.0 .
 1995    .    . 41.5 .
