1934        2.2     168       .         .         
1935       14.0     122       .         .         
1936       16.5     195       .         .         
1937       15.1     175       .         .         
1938       17.1      95       .         .         
1939       19.6      73       .         .         
1940       26.9      27       .         .         
1941        0.9      10       .         .         
1942       16.3     100       .         .         
1943       17.7     332       .         .         
1944        4.9     145       .         .         
1945        7.1      53       .         .         
1946       46.6     110       .         .         
1947       79.8     205       .         .         
1948       84.6     305       .         .         
1949       18.7     190       .         .         
1950       50.0     178       .         .         
1951      102.7     245       .         .         
1952      113.7     200       .         .         
