1972        .      0.9     .    . 
1973        .        .     .    . 
1974       25        .     .    . 
1975      228     22.2     .    . 
1976      201    17.54     .    . 
1977      275    32.96     .    . 
1978       75      6.3     .    . 
1979      252      5.9     .    . 
1980       81      2.7     .    . 
1981       83     25.2     .    . 
1982        5      0.8     .    . 
1983      200     9.44     .    . 
1984       39     1.92     .    . 
1985      405       12     .    . 
1986       36        .     .    . 
