1953      345        455      .         .         
1954      573        314      .         .         
1955       70        136      .         .         
1956      133        227      .         .         
1957      429        357      .         .         
1958      277        471      .         .         
1959       68        446      .         .         
1960      228       1299      .         .         
1961      290       1011      .         .         
1962      376        680      .         .         
1963      365        548      .         .         
1964      746        608      .         .         
1965      444        459      .         .         
1966      600        532      .         .         
1967      407        485      .         .         
1968      451        831      .         .         
1969      300        798      .         .         
1970      355        505      .         .         
1971      344        355      .         .         
1972      338        310      .         .         
1973      326        434      .         .         
1974      217        410      .         .         
1975      290        404      .         .         
1976      224        397      .         .         
1977      268        276      .         .         
