 1954  .  0.9  .  .
 1955  .  4.4  .  .
 1956  . 33.9  .  .
 1957  .  5.4  .  .
 1958  . 28.2  .  .
 1959  .  1.9  .  .
 1960  .  9.3  .  .
 1961  . 22.1  .  .
 1962  . 11.4  .  .
 1963  .  6.1  .  .
 1964  .   31  .  .
 1965  .  2.2  .  .
 1966  . 32.3  .  .
 1967  . 17.4  .  .
 1968  . 13.1  .  .
 1969  . 26.6  .  .
 1970  . 33.1  .  .
 1971  . 23.7  .  .
 1972  . 12.1  .  .
 1973  . 24.5  .  .
 1974  . 19.9  .  .
 1975  .  7.6  .  .
 1976  .  9.9  .  .
 1977  . 12.1  .  .
 1978  . 12.5  .  .
 1979  .  8.3  .  .
 1980  .  2.3  .  .
 1981  .  0.3  .  .
 1982  .  5.5  .  .
 1983  .  1.2  .  .
 1984  .  6.1  .  .
 1985  .  0.3  .  .
 1986  .  1.6  .  .
 1987  .  0.3  .  .
 1988  .  7.3  .  .
 1989  . 19.4  .  .
 1990  .  3.8  .  .
 1991  .  3.9  .  .
 1992  .  1.3  .  .
 1993  .   23  .  .
 1994  . 23.4  .  .
 1995  .  4.4  .  .
 1996  . 24.8  .  .
