 1963     . 11.7     .    .
 1964 168.3 13.4 407.8 1.82
 1965 101.7  8.3 461.2 2.33
 1966  83.4 13.2 357.6 3.00
 1967  46.4 13.9 316.1 1.13
 1968 108.7 26.9 371.9 2.31
 1969 126.0 17.5 521.5 2.30
 1970 292.5 21.3 545.9 1.43
 1971 236.1 12.5 728.5 1.95
 1972 222.3 20.7 501.9 1.78
 1973 150.0 21.2 486.4 1.86
 1974 336.2 14.0 587.4 0.75
 1975 353.0 16.3 542.6 1.51
 1976 226.2 31.2 561.2 1.34
 1977 148.3 39.8 447.1 1.87
 1978 393.4 33.8 820.0 1.00
 1979 564.0 23.1 777.9 0.84
 1980 520.8 37.5 701.3 1.14
 1981 316.3 41.8 552.6 0.70
 1982 491.1 32.0 853.9 1.38
 1983 605.8 31.4 923.5 1.08
 1984 458.3 50.1 982.8 1.12
 1985 342.3 33.8 881.1 1.51
 1986 510.9 27.0 822.1 1.44
 1987 418.0 22.8 894.2 2.15
 1988 247.6 28.1 623.7 2.28
 1989 191.2 25.6 569.6 1.16
 1990 290.1    . 528.3 0.98
 1991 377.9    . 544.3 1.40
