 1785  24  .  .  .
 1790  24  .  .  .
 1795  96  .  .  .
 1800  96  .  .  .
 1805  96  .  .  .
 1810  24  .  .  .
 1815  24  .  .  .
 1820  24  .  .  .
 1825  24  .  .  .
 1830  24  .  .  .
 1835  60  .  .  .
 1840  60  .  .  .
 1845  24  .  .  .
 1850  24  .  .  .
 1855  42  .  .  .
 1860  24  .  .  .
 1865  24  .  .  .
 1870  24  .  .  .
 1875  60  .  .  .
 1880  24  .  .  .
 1885  33  .  .  .
 1890  24  .  .  .
 1895  51  .  .  .
 1900  33  .  .  .
 1905  33  .  .  .
 1910  42  .  .  .
 1915  60  .  .  .
 1920  24  .  .  .
 1925  60  .  .  .
 1930 150  .  .  .
 1935 132  .  .  .
 1940 105  .  .  .
 1945 114  .  .  .
 1950  51  .  .  .
 1955  69  .  .  .
 1960  33  .  .  .
 1965  24  .  .  .
 1970  24  .  .  .
