1956           .            29053.6           .            . 
1957           .            62618.1           .            . 
1958           .           133875.1           .            . 
1959           .            49819.6           .            . 
1960           .            37975.2           .            . 
1961           .            27663.0           .            . 
1962           .            97543.9           .            . 
1963           .            93756.2           .            . 
1964           .            13372.1           .            . 
1965           .            30471.9           .            . 
1966           .                 .            .            .
1967           .                 .            .            .
1968           .            53926.2           .            . 
1969           .             5382.7           .            . 
1970           .            20530.5           .            . 
1971           .            12439.4           .            . 
1972           .            44812.6           .            . 
1973           .            90907.6           .            . 
1974           .            17526.7           .            . 
1975           .             8429.5           .            . 
1976           .             2746.0           .            . 
1977           .            13989.4           .            . 
1978           .            20342.3           .            . 
1979           .              830.0           .            . 
1980           .            35530.4           .            . 
1981           .           318566.5           .            . 
1982           .            73620.7           .            . 
1983           .             9967.8           .            . 
1984           .            10060.1           .            . 
