1974   411   .   .   .
1975  1439   .   .   .
1976   460   .   .   .
1977   581   .   .   .
1978   303   .   .   .
1979   277   .   .   .
1980     .   .   .   .
1981  1695   .   .   .
1982   181   .   .   .
1983     .   .   .   .
1984   529   .   .   .
1985   183   .   .   .
1986   355   .   .   .
1987   310   .   .   .
1988   147   .   .   .
1989    89   .   .   .
1990   122   .   .   .
1991    99   .   .   .
1992   314   .   .   .
1993   627   .   .   .
1994   916   .   .   .
1995   941   .   .   .
1996  2053   .   .   .
