1960       25       84     .    . 
1961      480      296     .    . 
1962       80      151     .    . 
1963      240      412     .    . 
1964      140      182     .    . 
1965      319      289     .    . 
1966      136       57     .    . 
1967      215      235     .    . 
1968       48       12     .    . 
1969      165      667     .    . 
1970       10      210     .    . 
1971      540      327     .    . 
1972      200      352     .    . 
1973      138      699     .    . 
1974      251      356     .    . 
1975      368      730     .    . 
1976      163      278     .    . 
1977      308      147     .    . 
1978      143      568     .    . 
1979       62      188     .    . 
1980      210       41     .    . 
1981      115      549     .    . 
1982       15       20     .    . 
1983      338      325     .    . 
