 1785  105  .  .  .
 1790  328  .  .  .
 1795    0  .  .  .
 1800    0  .  .  .
 1805    0  .  .  .
 1810    0  .  .  .
 1815    0  .  .  .
 1820  751  .  .  .
 1825  110  .  .  .
 1830   55  .  .  .
 1835    0  .  .  .
 1840    0  .  .  .
 1845    0  .  .  .
 1850    0  .  .  .
 1855    0  .  .  .
 1860   40  .  .  .
 1865    0  .  .  .
 1870    0  .  .  .
 1875    0  .  .  .
 1880   51  .  .  .
 1885  132  .  .  .
 1890   40  .  .  .
 1895   40  .  .  .
 1900    0  .  .  .
 1905   40  .  .  .
 1910    0  .  .  .
 1915    0  .  .  .
 1920   51  .  .  .
 1925   51  .  .  .
 1930  120  .  .  .
 1935    0  .  .  .
 1940  152  .  .  .
 1945  773  .  .  .
 1950 1535  .  .  .
 1955  353  .  .  .
 1960  140  .  .  .
 1965   40  .  .  .
 1970  133  .  .  .
