1954      4403   96251        .       .
1955      1962   89427        .       .
1956       728   32555        .       .
1957       571   80496        .       .
1958      1209   95374        .       .
1959      1094  125717        .       .
1960       428   38511        .       .
1961       164   34056        .       .
1962       134   13766        .       .
1963        71   98670        .       .
1964       183   49240        .       .
1965        82    9977        .       .
1966        70   64517        .       .
1967        64   40334        .       .
1968       124   10863        .       .
1969        10    2184        .       .
1970        14   30195        .       .
