1961        .     1592     .    . 
1962      169      791     .    . 
1963     1108      518     .    . 
1964      617      737     .    . 
1965      164      879     .    . 
1966      534      729     .    . 
1967      327     2397     .    . 
1968      232      471     .    . 
1969      990     5530     .    . 
1970      319      240     .    . 
1971     4184     5932     .    . 
1972      141     2982     .    . 
1973     3063     5565     .    . 
1974     1035     2503     .    . 
1975     2791     3414     .    . 
1976     1092     1048     .    . 
1977      963     2673     .    . 
1978      308     1205     .    . 
1979      225     1146     .    . 
1980      347      379     .    . 
