1962    25000    33500    .    .
1963    10000    10000    .    .
1964    20000    12029    .    .
1965    10000    13000    .    .
1966    11000    18000    .    .
1967        .    37200    .    .
1968        .        .    .    .
1969     2000    10573    .    .
1970        .     1200    .    .
1971     8000     6283    .    .
1972     1200      100    .    .
1973     3200    10000    .    .
1974      100     1200    .    .
1975    10000    13000    .    .
1976     1200      982    .    .
1977    13000    23000    .    .
1978      900     2300    .    .
1979    15000    25524    .    .
1980     2300     8061    .    .
1981    17700     1700    .    .
1982     3500    13781    .    .
1983     1700     7000    .    .
1984     6800    42531    .    .
1985     7000    80112    .    .
1986    28000    41237    .    .
