1931           .                 .          22000          . 
1932           .                 .          15000         . 
1933           .                 .          18000          . 
1934           .                 .          15000          . 
1935           .                 .          17000          .   
1936           .                 .          17500          . 
1937           .                 .          16000          . 
1938           .                 .          21500          . 
1939           .                 .          18000          . 
1940           .                 .          14000          . 
1941           .                 .          12500          . 
1942           .                 .          11500          . 
1943           .                 .           9000          . 
1944           .                 .          11000          . 
1945           .                 .          15000          . 
1946           .                 .          11000          . 
1947           .                 .          15000          . 
1948           .                 .          18000          . 
1949           .                 .          17500          . 
1950           .                 .          19000          . 
1951           .                 .          20000          . 
1952           .                 .          19500          . 
1953           .                 .          17000          . 
1954           .                 .          20000          . 
1955           .                 .          19000          . 
1956           .                 .          20000          . 
1957           .                 .          12500          . 
1958           .                 .          20000          . 
1959           .                 .          15000          . 
1960           .                 .          16000          . 
1961           .            24986.2         17500          . 
1962          38.5          49226.6         18000          . 
1963          42           201001.7         23000          . 
1964          38            16143.6         27000          . 
1965          36.5          10074.0         35500          . 
1966          46            17382.0         31000          . 
1967          44.5           8063.1         36000          . 
1968          38            14464.4         32000          . 
1969          28            25304.6         29000          . 
1970          22.5           6231.6         17582         0.185
1971          17.5          47326.0         17166         0.389
1972          15.5          44218.1         13281         0.309
1973          14            23730.1         12954         0.501
1974          16            48797.8         13035         0.391
1975          18.5          52059.5         18144         0.347
1976          20.5          29600.6         17365         0.434
1977          22.5          39920.9         21217         0.481
1978          27            29437.5         26577         0.525
1979          29            37887.8         24631         0.430
1980          28            37146.0         28612         0.571
1981          24            25034.0         30746         0.585
1982          20.5          39961.0         24087         0.554
1983          16            28387.0         24990         0.546
1984          13            18250.0         19631         0.688
1985          12.5           4489.0         14928         0.680
1986          13               .            15034         0.674
1987          12               .            13555         0.591
1988          11               .            10976         0.550
1989           .               .             6700          .
