1950  12.30  3411.86   8291.4 0.65
1951  19.30  2881.00   5399.2 0.40
1952  32.30  3967.95   6474.9 0.18
1953  54.10  4859.88  22094.7 0.50
1954  49.60  3643.34  25511.2 0.48
1955  47.90  4409.54  19950.4 0.48
1956  36.20  4418.39  29734.5 0.68
1957  29.70  5891.19  26919.4 0.96
1958  21.90  4663.80  17370.0 0.78
1959  35.20  1420.27  12687.4 0.48
1960  46.10  5885.72  17691.7 0.50
1961  34.50  3894.94  16345.6 0.31
1962  59.60  2435.39  29271.2 0.47
1963  56.10  1424.73  18163.4 0.63
1964  41.10  2230.18  13790.0 0.65
1965  29.90  8871.59   8106.3 0.45
1966  32.80  2044.34   5276.7 0.20
1967  96.30  1119.09  32111.7 0.55
1968  62.80  2668.53  20124.4 0.50
1969  35.70 27443.86  18293.9 0.70
1970  28.80  1102.80  22041.1 1.40
1971 233.20   833.12  14920.9 0.70
1972 185.60  1163.38  33709.2 0.90
1973 123.30  6285.72  28828.7 0.40
1974  81.30 12927.11  15904.6 0.30
1975  91.00 11121.72  19208.6 0.18
1976 143.80  9449.52  35745.6 0.15
1977 186.90  5063.50  20576.3 0.18
1978 211.90  9460.44  25508.0 0.10
1979 170.10  3388.16  62619.5 0.45
1980 166.10  4879.30  45297.0 0.40
1981  99.90 16731.11  41951.2 0.50
1982  83.20 12445.08  51450.8 1.00
1983 160.90 50195.58  63711.7 1.25
1984 176.10  3194.44  77369.8 0.52
1985 514.70  3870.28 141077.8 0.30
1986 331.30 11795.12 105108.9 0.38
1987 200.10 20783.40  93216.4 0.35
1988 166.20  1609.90  97740.8 0.32
1989 214.70  1333.96  96887.9 0.67
1990  87.00  4913.88  65548.1 1.30
1991  26.90 10641.33  19954.9 1.00
1992  46.00  8024.10  17600.0 0.70
1993 115.20  4153.80   5053.0 0.16
1994 157.40  1106.30  15500.0 0.13
1995 145.89     .        .     .
