 1782    0  .  .  .
 1787  1.5  .  .  .
 1792    0  .  .  .
 1797    0  .  .  .
 1802    0  .  .  .
 1807    0  .  .  .
 1812    0  .  .  .
 1817    0  .  .  .
 1822    0  .  .  .
 1827    0  .  .  .
 1832    0  .  .  .
 1837    0  .  .  .
 1842    0  .  .  .
 1847    0  .  .  .
 1852    0  .  .  .
 1857    0  .  .  .
 1862    0  .  .  .
 1867    0  .  .  .
 1872    0  .  .  .
 1877  0.5  .  .  .
 1882  0.5  .  .  .
 1887    0  .  .  .
 1892    0  .  .  .
 1897    0  .  .  .
 1902    0  .  .  .
 1907    0  .  .  .
 1912    0  .  .  .
 1917  0.5  .  .  .
 1922  0.5  .  .  .
 1927    0  .  .  .
 1932    0  .  .  .
 1937 0.75  .  .  .
 1942    4  .  .  .
 1947    4  .  .  .
 1952 0.75  .  .  .
 1957    0  .  .  .
 1962    0  .  .  .
 1967    0  .  .  .
 1972    0  .  .  .
 1977    0  .  .  .
